video_id,source,arm,group,protocol,ms_per_frame_median,ms_per_frame_q25,ms_per_frame_q75,repeats,unit
Coutrot_db1/clip21,Coutrot_db1,policy:human_k16_seed440830,human,batch16,8.137712342431769,8.10699439898599,8.172894304152578,10,amortized ms/frame from one 16-frame call
Coutrot_db1/clip21,Coutrot_db1,policy:human_k16_seed440831,human,batch16,8.152773807523772,8.116339187836275,8.20137637492735,10,amortized ms/frame from one 16-frame call
Coutrot_db1/clip21,Coutrot_db1,policy:pretrained_k16,pretrained,batch16,8.130809001158923,8.111762610496953,8.18515825085342,10,amortized ms/frame from one 16-frame call
Coutrot_db1/clip21,Coutrot_db1,tome_r5,tome,batch16,3.011903492733836,3.0069999484112486,3.0230551055865362,10,amortized ms/frame from one 16-frame call
Coutrot_db1/clip21,Coutrot_db1,tome_r10,tome,batch16,2.508140489226207,2.499020687537268,2.5126862310571596,10,amortized ms/frame from one 16-frame call
Coutrot_db1/clip21,Coutrot_db1,tome_r15,tome,batch16,1.9991330918855965,1.9897319580195472,2.0001818193122745,10,amortized ms/frame from one 16-frame call
Coutrot_db1/clip36,Coutrot_db1,dense,dense,batch16,3.2220200228039175,3.2182271825149655,3.2260527077596635,10,amortized ms/frame from one 16-frame call
Coutrot_db1/clip36,Coutrot_db1,central_k16,central_k16,batch16,8.170313347363845,8.150973517331295,8.222905933507718,10,amortized ms/frame from one 16-frame call
Coutrot_db1/clip36,Coutrot_db1,random_k16_seed2026090900,random,batch16,8.191264554625377,8.158559721778147,8.206545739085414,10,amortized ms/frame from one 16-frame call
Coutrot_db1/clip36,Coutrot_db1,random_k16_seed2026090901,random,batch16,8.178263728041202,8.16467723052483,8.213699373300187,10,amortized ms/frame from one 16-frame call
Coutrot_db1/clip36,Coutrot_db1,random_k16_seed2026090902,random,batch16,8.180710283340886,8.146310763549991,8.225299578043632,10,amortized ms/frame from one 16-frame call
Coutrot_db1/clip36,Coutrot_db1,random_k16_seed2026090903,random,batch16,8.130718430038542,8.12277452496346,8.23278445750475,10,amortized ms/frame from one 16-frame call
Coutrot_db1/clip36,Coutrot_db1,random_k16_seed2026090904,random,batch16,8.197066053980961,8.141527257976122,8.2452459319029,10,amortized ms/frame from one 16-frame call
Coutrot_db1/clip36,Coutrot_db1,random_k16_seed2026090905,random,batch16,8.162791578797624,8.092372896499,8.259869980975054,10,amortized ms/frame from one 16-frame call
Coutrot_db1/clip36,Coutrot_db1,random_k16_seed2026090906,random,batch16,8.123011357383803,8.08515099924989,8.159378237905912,10,amortized ms/frame from one 16-frame call
Coutrot_db1/clip36,Coutrot_db1,random_k16_seed2026090907,random,batch16,8.13193281646818,8.093074735370465,8.41251628298778,10,amortized ms/frame from one 16-frame call
Coutrot_db1/clip36,Coutrot_db1,random_k16_seed2026090908,random,batch16,8.250042592408136,8.211181004298851,8.293987339129671,10,amortized ms/frame from one 16-frame call
Coutrot_db1/clip36,Coutrot_db1,random_k16_seed2026090909,random,batch16,8.306663134135306,8.211161693907343,8.386283443542197,10,amortized ms/frame from one 16-frame call
Coutrot_db1/clip36,Coutrot_db1,random_k16_seed2026090910,random,batch16,8.191096683731303,8.153412185492925,8.21450621879194,10,amortized ms/frame from one 16-frame call
Coutrot_db1/clip36,Coutrot_db1,random_k16_seed2026090911,random,batch16,8.074013312580064,8.044992937357165,8.162700149114244,10,amortized ms/frame from one 16-frame call
Coutrot_db1/clip36,Coutrot_db1,random_k16_seed2026090912,random,batch16,8.250357408542186,8.114230775390752,8.41893367760349,10,amortized ms/frame from one 16-frame call
Coutrot_db1/clip36,Coutrot_db1,random_k16_seed2026090913,random,batch16,8.620943845016882,8.378402344533242,8.792384804110043,10,amortized ms/frame from one 16-frame call
Coutrot_db1/clip36,Coutrot_db1,random_k16_seed2026090914,random,batch16,8.088277856586501,8.068604583968408,8.121412844047882,10,amortized ms/frame from one 16-frame call
Coutrot_db1/clip36,Coutrot_db1,random_k16_seed2026090915,random,batch16,8.0705861619208,8.047215320402756,8.095610362943262,10,amortized ms/frame from one 16-frame call
Coutrot_db1/clip36,Coutrot_db1,policy:human_k16_seed440826,human,batch16,8.078421640675515,8.037149644223973,8.138778037391603,10,amortized ms/frame from one 16-frame call
Coutrot_db1/clip36,Coutrot_db1,policy:human_k16_seed440827,human,batch16,8.142393140587956,8.079687191639096,8.228725215303712,10,amortized ms/frame from one 16-frame call
Coutrot_db1/clip36,Coutrot_db1,policy:human_k16_seed440828,human,batch16,8.081518695689738,8.022374415304512,8.117271630908363,10,amortized ms/frame from one 16-frame call
Coutrot_db1/clip36,Coutrot_db1,policy:human_k16_seed440829,human,batch16,8.097353944322094,8.059430110733956,8.107292887871154,10,amortized ms/frame from one 16-frame call
Coutrot_db1/clip36,Coutrot_db1,policy:human_k16_seed440830,human,batch16,8.252685045590624,8.126945220283233,9.02719481382519,10,amortized ms/frame from one 16-frame call
Coutrot_db1/clip36,Coutrot_db1,policy:human_k16_seed440831,human,batch16,8.09054629644379,8.043451976845972,8.11067273025401,10,amortized ms/frame from one 16-frame call
Coutrot_db1/clip36,Coutrot_db1,policy:pretrained_k16,pretrained,batch16,8.140483550960198,8.096362827927805,8.19464998494368,10,amortized ms/frame from one 16-frame call
Coutrot_db1/clip36,Coutrot_db1,tome_r5,tome,batch16,3.002155397552997,2.99778301268816,3.004271726240404,10,amortized ms/frame from one 16-frame call
Coutrot_db1/clip36,Coutrot_db1,tome_r10,tome,batch16,2.5085192755796015,2.5051048141904175,2.5150228466372937,10,amortized ms/frame from one 16-frame call
Coutrot_db1/clip36,Coutrot_db1,tome_r15,tome,batch16,1.9979670469183475,1.9936280295951292,2.004261201363988,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip12,Coutrot_db2,dense,dense,batch16,3.2284789194818586,3.220416430849582,3.236202072002925,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip12,Coutrot_db2,central_k16,central_k16,batch16,8.065811503911391,8.049283816944808,8.082502710749395,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip12,Coutrot_db2,random_k16_seed2026090900,random,batch16,8.072699914919212,8.052858509472571,8.093143507721834,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip12,Coutrot_db2,random_k16_seed2026090901,random,batch16,8.062991459155455,8.04273781250231,8.092315008980222,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip12,Coutrot_db2,random_k16_seed2026090902,random,batch16,8.086806337814778,8.046096161706373,8.928688650485128,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip12,Coutrot_db2,random_k16_seed2026090903,random,batch16,8.063472661888227,8.029163102037273,8.088779111858457,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip12,Coutrot_db2,random_k16_seed2026090904,random,batch16,8.080482512013987,8.036667306441814,8.08792958559934,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip12,Coutrot_db2,random_k16_seed2026090905,random,batch16,8.121529273921624,8.07128002634272,8.87733168201521,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip12,Coutrot_db2,random_k16_seed2026090906,random,batch16,8.211325504817069,8.04767025692854,8.403118481510319,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip12,Coutrot_db2,random_k16_seed2026090907,random,batch16,8.62038679770194,8.577903514378704,8.690498827490956,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip12,Coutrot_db2,random_k16_seed2026090908,random,batch16,8.11784723191522,8.033590158447623,8.194167414330877,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip12,Coutrot_db2,random_k16_seed2026090909,random,batch16,8.089417009614408,8.060833395575173,8.19900119677186,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip12,Coutrot_db2,random_k16_seed2026090910,random,batch16,8.125483815092593,8.065345435170457,8.157139192917384,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip12,Coutrot_db2,random_k16_seed2026090911,random,batch16,8.174092305125669,8.165543680661358,8.250504019088112,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip12,Coutrot_db2,random_k16_seed2026090912,random,batch16,8.166235202224925,8.12402501469478,8.178554402547888,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip12,Coutrot_db2,random_k16_seed2026090913,random,batch16,8.1321207981091,8.125832784571685,8.204017474781722,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip12,Coutrot_db2,random_k16_seed2026090914,random,batch16,8.128284040139988,8.112145340419374,8.299667213577777,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip12,Coutrot_db2,random_k16_seed2026090915,random,batch16,8.169914071913809,8.116321638226509,8.297629756270908,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip12,Coutrot_db2,policy:human_k16_seed440826,human,batch16,8.10409034602344,8.083712353254668,8.27992164704483,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip12,Coutrot_db2,policy:human_k16_seed440827,human,batch16,8.092617645161226,8.034464932279661,8.1987217272399,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip12,Coutrot_db2,policy:human_k16_seed440828,human,batch16,8.051948010688648,8.035381091758609,8.083595079369843,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip12,Coutrot_db2,policy:human_k16_seed440829,human,batch16,8.24285767157562,8.07205616729334,8.918821811676025,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip12,Coutrot_db2,policy:human_k16_seed440830,human,batch16,8.056259976001456,8.03556495520752,8.088710936135612,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip12,Coutrot_db2,policy:human_k16_seed440831,human,batch16,8.093922835541889,8.045509268413298,8.169438704499044,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip12,Coutrot_db2,policy:pretrained_k16,pretrained,batch16,8.074553246842697,8.048225776292384,8.399220037972555,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip12,Coutrot_db2,tome_r5,tome,batch16,2.9961353866383433,2.989700238686055,3.0082423327257857,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip12,Coutrot_db2,tome_r10,tome,batch16,2.527344971895218,2.519615678465925,2.528780954889953,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip12,Coutrot_db2,tome_r15,tome,batch16,2.005756483413279,2.000525448238477,2.011511998716742,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip9,Coutrot_db2,dense,dense,batch16,3.2234370592050254,3.2216775871347636,3.226083194022067,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip9,Coutrot_db2,central_k16,central_k16,batch16,8.095281576970592,8.06698270025663,8.304400849738158,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip9,Coutrot_db2,random_k16_seed2026090900,random,batch16,8.052663848502561,8.018059888854623,8.09705063875299,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip9,Coutrot_db2,random_k16_seed2026090901,random,batch16,8.105577377136797,8.080139887169935,8.245884120697156,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip9,Coutrot_db2,random_k16_seed2026090902,random,batch16,8.136025397107005,8.103451895294711,8.326725772349164,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip9,Coutrot_db2,random_k16_seed2026090903,random,batch16,8.647664391901344,8.611209850641899,8.717090066056699,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip9,Coutrot_db2,random_k16_seed2026090904,random,batch16,8.667306567076594,8.48437701642979,8.930650554248132,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip9,Coutrot_db2,random_k16_seed2026090905,random,batch16,8.146624284563586,8.118242796626873,8.302290691062808,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip9,Coutrot_db2,random_k16_seed2026090906,random,batch16,8.139119308907539,8.086502086371183,8.18057254946325,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip9,Coutrot_db2,random_k16_seed2026090907,random,batch16,8.116416545817629,8.092955657048151,8.20954775554128,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip9,Coutrot_db2,random_k16_seed2026090908,random,batch16,8.102253923425451,8.041383916861378,8.149533357936889,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip9,Coutrot_db2,random_k16_seed2026090909,random,batch16,8.644420886412263,8.368107679416426,8.760394935961813,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip9,Coutrot_db2,random_k16_seed2026090910,random,batch16,8.040835673455149,8.025249218917452,8.100062099401839,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip9,Coutrot_db2,random_k16_seed2026090911,random,batch16,8.080378320300952,8.068348746746778,8.121230028336868,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip9,Coutrot_db2,random_k16_seed2026090912,random,batch16,8.11621273169294,8.054890349740162,8.174125119694509,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip9,Coutrot_db2,random_k16_seed2026090913,random,batch16,8.428145461948588,8.25069221900776,8.83863632043358,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip9,Coutrot_db2,random_k16_seed2026090914,random,batch16,8.07497205096297,8.02586654026527,8.1080357049359,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip9,Coutrot_db2,random_k16_seed2026090915,random,batch16,8.087767200777307,8.06511371047236,8.109898291877471,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip9,Coutrot_db2,policy:human_k16_seed440826,human,batch16,8.10719290166162,8.050564472796395,8.145081985276192,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip9,Coutrot_db2,policy:human_k16_seed440827,human,batch16,8.24925713823177,8.208654588088393,8.272111066617072,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip9,Coutrot_db2,policy:human_k16_seed440828,human,batch16,8.134443341987208,8.125323103740811,8.201487784390338,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip9,Coutrot_db2,policy:human_k16_seed440829,human,batch16,8.30641490756534,8.193283370928839,8.709841044037603,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip9,Coutrot_db2,policy:human_k16_seed440830,human,batch16,8.050177595578134,8.026675757719204,8.079600651399232,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip9,Coutrot_db2,policy:human_k16_seed440831,human,batch16,8.076535566942766,8.061762709985487,8.172109024599195,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip9,Coutrot_db2,policy:pretrained_k16,pretrained,batch16,8.128717076033354,8.070012292591855,8.629387724795379,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip9,Coutrot_db2,tome_r5,tome,batch16,2.9980175313539803,2.9926725692348555,3.006836850545369,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip9,Coutrot_db2,tome_r10,tome,batch16,2.519501489587128,2.516986831324175,2.52667858148925,10,amortized ms/frame from one 16-frame call
Coutrot_db2/clip9,Coutrot_db2,tome_r15,tome,batch16,1.99615559540689,1.9888612732756883,2.004038789891638,10,amortized ms/frame from one 16-frame call
DIEM/home_movie_Charlie_bit_my_finger_again_960x720,DIEM,dense,dense,batch16,3.2264583860524,3.222498082323,3.2304226770065725,10,amortized ms/frame from one 16-frame call
