video_id,source,arm,group,cls_cosine_distance,cls_relative_l2,patch_embedding_flops,encoder_matmul_flops,matching_dot_product_flops,final_patch_tokens,encoder_and_matching_matmul_flops
Coutrot_db1/clip36,Coutrot_db1,random_k16_seed2026090904,random,0.3464328944683075,0.8084552884101868,115605504,1015547904,0,16,1015547904
Coutrot_db1/clip36,Coutrot_db1,random_k16_seed2026090905,random,0.32786962389945984,0.7868134379386902,115605504,1015547904,0,16,1015547904
Coutrot_db1/clip36,Coutrot_db1,random_k16_seed2026090906,random,0.31292724609375,0.7687130570411682,115605504,1015547904,0,16,1015547904
Coutrot_db1/clip36,Coutrot_db1,random_k16_seed2026090907,random,0.33604782819747925,0.796379566192627,115605504,1015547904,0,16,1015547904
Coutrot_db1/clip36,Coutrot_db1,random_k16_seed2026090908,random,0.3076797127723694,0.7646650075912476,115605504,1015547904,0,16,1015547904
Coutrot_db1/clip36,Coutrot_db1,random_k16_seed2026090909,random,0.29559630155563354,0.7498971819877625,115605504,1015547904,0,16,1015547904
Coutrot_db1/clip36,Coutrot_db1,random_k16_seed2026090910,random,0.3258461654186249,0.7866363525390625,115605504,1015547904,0,16,1015547904
Coutrot_db1/clip36,Coutrot_db1,random_k16_seed2026090911,random,0.3006327152252197,0.7544572353363037,115605504,1015547904,0,16,1015547904
Coutrot_db1/clip36,Coutrot_db1,random_k16_seed2026090912,random,0.32149192690849304,0.7803540229797363,115605504,1015547904,0,16,1015547904
Coutrot_db1/clip36,Coutrot_db1,random_k16_seed2026090913,random,0.3540228605270386,0.8178303837776184,115605504,1015547904,0,16,1015547904
Coutrot_db1/clip36,Coutrot_db1,random_k16_seed2026090914,random,0.2910363972187042,0.7429722547531128,115605504,1015547904,0,16,1015547904
Coutrot_db1/clip36,Coutrot_db1,random_k16_seed2026090915,random,0.31710848212242126,0.7728763818740845,115605504,1015547904,0,16,1015547904
Coutrot_db1/clip36,Coutrot_db1,policy:human_k16_seed440826,human,0.2935686707496643,0.7638082504272461,115605504,1015547904,0,16,1015547904
Coutrot_db1/clip36,Coutrot_db1,policy:human_k16_seed440827,human,0.29059335589408875,0.7610872983932495,115605504,1015547904,0,16,1015547904
Coutrot_db1/clip36,Coutrot_db1,policy:human_k16_seed440828,human,0.2899658679962158,0.7599690556526184,115605504,1015547904,0,16,1015547904
Coutrot_db1/clip36,Coutrot_db1,policy:human_k16_seed440829,human,0.28948789834976196,0.7593915462493896,115605504,1015547904,0,16,1015547904
Coutrot_db1/clip36,Coutrot_db1,policy:human_k16_seed440830,human,0.2897869348526001,0.7593485116958618,115605504,1015547904,0,16,1015547904
Coutrot_db1/clip36,Coutrot_db1,policy:human_k16_seed440831,human,0.29229673743247986,0.7634909749031067,115605504,1015547904,0,16,1015547904
Coutrot_db1/clip36,Coutrot_db1,policy:pretrained_k16,pretrained,0.32940053939819336,0.7933100461959839,115605504,1015547904,0,16,1015547904
Coutrot_db1/clip36,Coutrot_db1,tome_r5,tome,0.02972463145852089,0.24216127395629883,115605504,7902465024,11016832,136,7913481856
Coutrot_db1/clip36,Coutrot_db1,tome_r10,tome,0.06977851688861847,0.371571809053421,115605504,6447581184,8091904,76,6455673088
Coutrot_db1/clip36,Coutrot_db1,tome_r15,tome,0.16548383235931396,0.5765992999076843,115605504,5031558144,5976192,16,5037534336
Coutrot_db1/clip36,Coutrot_db1,spatial_block_r15,spatial_block_r15,0.018093444406986237,0.18948912620544434,115605504,8652201984,3354624,196,8655556608
Coutrot_db2/clip12,Coutrot_db2,dense,dense,4.470348358154297e-08,0.0,115605504,9396209664,0,196,9396209664
Coutrot_db2/clip12,Coutrot_db2,central_k16,central_k16,0.6087732315063477,1.1113673448562622,115605504,1015547904,0,16,1015547904
Coutrot_db2/clip12,Coutrot_db2,random_k16_seed2026090900,random,0.5175005197525024,1.0156482458114624,115605504,1015547904,0,16,1015547904
Coutrot_db2/clip12,Coutrot_db2,random_k16_seed2026090901,random,0.5051875114440918,1.0126498937606812,115605504,1015547904,0,16,1015547904
Coutrot_db2/clip12,Coutrot_db2,random_k16_seed2026090902,random,0.48272764682769775,0.9850835800170898,115605504,1015547904,0,16,1015547904
Coutrot_db2/clip12,Coutrot_db2,random_k16_seed2026090903,random,0.5301640033721924,1.0321506261825562,115605504,1015547904,0,16,1015547904
Coutrot_db2/clip12,Coutrot_db2,random_k16_seed2026090904,random,0.5074684619903564,1.0131752490997314,115605504,1015547904,0,16,1015547904
Coutrot_db2/clip12,Coutrot_db2,random_k16_seed2026090905,random,0.555243968963623,1.0576591491699219,115605504,1015547904,0,16,1015547904
Coutrot_db2/clip12,Coutrot_db2,random_k16_seed2026090906,random,0.5137548446655273,1.016919732093811,115605504,1015547904,0,16,1015547904
Coutrot_db2/clip12,Coutrot_db2,random_k16_seed2026090907,random,0.5191179513931274,1.0236176252365112,115605504,1015547904,0,16,1015547904
Coutrot_db2/clip12,Coutrot_db2,random_k16_seed2026090908,random,0.5413562059402466,1.0478100776672363,115605504,1015547904,0,16,1015547904
Coutrot_db2/clip12,Coutrot_db2,random_k16_seed2026090909,random,0.5163850784301758,1.020015835762024,115605504,1015547904,0,16,1015547904
Coutrot_db2/clip12,Coutrot_db2,random_k16_seed2026090910,random,0.5159000754356384,1.02103853225708,115605504,1015547904,0,16,1015547904
Coutrot_db2/clip12,Coutrot_db2,random_k16_seed2026090911,random,0.5177754759788513,1.0252175331115723,115605504,1015547904,0,16,1015547904
Coutrot_db2/clip12,Coutrot_db2,random_k16_seed2026090912,random,0.5075976848602295,1.0105053186416626,115605504,1015547904,0,16,1015547904
Coutrot_db2/clip12,Coutrot_db2,random_k16_seed2026090913,random,0.5195515155792236,1.0228874683380127,115605504,1015547904,0,16,1015547904
Coutrot_db2/clip12,Coutrot_db2,random_k16_seed2026090914,random,0.5106176137924194,1.0170972347259521,115605504,1015547904,0,16,1015547904
Coutrot_db2/clip12,Coutrot_db2,random_k16_seed2026090915,random,0.4809928834438324,0.986845850944519,115605504,1015547904,0,16,1015547904
Coutrot_db2/clip12,Coutrot_db2,policy:human_k16_seed440826,human,0.496803343296051,1.0058039426803589,115605504,1015547904,0,16,1015547904
Coutrot_db2/clip12,Coutrot_db2,policy:human_k16_seed440827,human,0.48716485500335693,0.9954274296760559,115605504,1015547904,0,16,1015547904
Coutrot_db2/clip12,Coutrot_db2,policy:human_k16_seed440828,human,0.4784766733646393,0.9829241037368774,115605504,1015547904,0,16,1015547904
Coutrot_db2/clip12,Coutrot_db2,policy:human_k16_seed440829,human,0.49303698539733887,0.9989616870880127,115605504,1015547904,0,16,1015547904
Coutrot_db2/clip12,Coutrot_db2,policy:human_k16_seed440830,human,0.4815772771835327,0.9881600141525269,115605504,1015547904,0,16,1015547904
Coutrot_db2/clip12,Coutrot_db2,policy:human_k16_seed440831,human,0.4749227464199066,0.9776120185852051,115605504,1015547904,0,16,1015547904
Coutrot_db2/clip12,Coutrot_db2,policy:pretrained_k16,pretrained,0.5227101445198059,1.0275543928146362,115605504,1015547904,0,16,1015547904
Coutrot_db2/clip12,Coutrot_db2,tome_r5,tome,0.022551260888576508,0.21136172115802765,115605504,7902465024,11016832,136,7913481856
Coutrot_db2/clip12,Coutrot_db2,tome_r10,tome,0.14457407593727112,0.5350514650344849,115605504,6447581184,8091904,76,6455673088
Coutrot_db2/clip12,Coutrot_db2,tome_r15,tome,0.3685753047466278,0.873789370059967,115605504,5031558144,5976192,16,5037534336
Coutrot_db2/clip12,Coutrot_db2,spatial_block_r15,spatial_block_r15,0.006153523921966553,0.11062649637460709,115605504,8652201984,3354624,196,8655556608
Coutrot_db2/clip9,Coutrot_db2,dense,dense,4.0978193283081055e-08,0.0,115605504,9396209664,0,196,9396209664
Coutrot_db2/clip9,Coutrot_db2,central_k16,central_k16,0.6163178086280823,1.1274170875549316,115605504,1015547904,0,16,1015547904
Coutrot_db2/clip9,Coutrot_db2,random_k16_seed2026090900,random,0.48905789852142334,0.9935474395751953,115605504,1015547904,0,16,1015547904
Coutrot_db2/clip9,Coutrot_db2,random_k16_seed2026090901,random,0.5084052681922913,1.0169601440429688,115605504,1015547904,0,16,1015547904
Coutrot_db2/clip9,Coutrot_db2,random_k16_seed2026090902,random,0.5035261511802673,1.0139695405960083,115605504,1015547904,0,16,1015547904
Coutrot_db2/clip9,Coutrot_db2,random_k16_seed2026090903,random,0.4668115973472595,0.9693286418914795,115605504,1015547904,0,16,1015547904
